,Unnamed: 0,trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
1537,37,s,1,2.950000048,1,0,100,47,1,99,i22_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1538,38,d,1,1.799000025,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1539,39,s,1,4.780999898999999,1,0,100,4,1,99,i2_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1540,40,d,0,5.949999809,1,0,100,36,1,99,i17_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1541,41,s,1,1.597000122,1,0,100,65,1,99,i30_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1542,42,s,1,3.753000021,1,0,100,97,1,99,i46_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1543,43,d,1,10.03200006,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1544,44,d,1,3.86500001,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1545,45,d,0,4.134000063,1,0,100,98,1,99,i47_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1546,46,s,1,7.198999882000001,1,0,100,49,1,99,i23_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1547,47,s,1,8.565000057,1,0,100,68,1,99,i31_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1548,48,d,1,4.75,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1549,49,s,1,6.699999809,1,0,100,26,1,99,i12_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1550,50,s,1,2.552000046,1,0,100,15,1,99,i7_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1551,51,d,1,7.753000021,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1552,52,s,1,5.019999981000001,1,0,100,17,1,99,i8_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1553,53,d,1,3.769000053,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1554,54,s,1,4.451999903,1,0,100,2,1,99,i1_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1555,55,d,0,8.901000023,1,0,100,24,1,99,i11_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1556,56,s,1,3.6650002,1,0,100,92,1,99,i42_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1557,57,d,1,2.8190000060000004,1,0,100,59,1,99,i27_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1558,58,d,1,5.398000002000001,1,0,100,50,1,99,i23_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1559,59,s,1,0.967999935,1,0,100,40,1,99,i19_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1560,60,s,1,2.666999817,1,0,100,70,1,99,i32_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1561,61,s,1,6.59800005,1,0,100,79,1,99,i36_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1562,62,d,1,4.769999981000001,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1563,63,s,1,5.31400013,1,0,100,56,1,99,i26_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1564,64,s,1,4.683000088,1,0,100,99,1,99,i48_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1565,65,s,0,7.868000031,1,0,100,67,1,99,i31_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1566,66,d,1,4.366999865,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1567,67,s,1,6.219000101000002,1,0,100,43,1,99,i20_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1568,68,s,1,5.632000207999999,1,0,100,86,1,99,i39_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1569,69,s,1,1.868000031,1,0,100,66,1,99,i30_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1570,70,d,0,1.298999786,1,0,100,75,1,99,i35_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1571,71,d,1,9.284999847,1,0,100,96,1,99,i45_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1572,72,s,1,8.33100009,1,0,100,77,1,99,i35_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1573,73,s,1,4.80099988,1,0,100,22,1,99,i10_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1574,74,s,1,6.848999977,1,0,100,90,1,99,i41_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1575,75,d,1,5.335999966,1,0,100,28,1,99,i13_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1576,76,s,1,3.920000076,1,0,100,38,1,99,i18_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1577,77,s,1,11.28199983,1,0,100,11,1,99,i5_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1578,78,d,1,3.0840001110000004,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1579,79,s,1,7.933000087999999,1,0,100,58,1,99,i27_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1580,80,d,1,7.863000154,1,0,100,73,1,99,i34_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1581,81,d,1,4.351999998,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1582,82,s,1,1.281000137,1,0,100,18,1,99,i9_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1583,83,d,1,4.100999832,1,0,100,71,1,99,i33_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1584,84,s,1,2.220000029,1,0,100,53,1,99,i25_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1585,85,d,1,4.296999931,1,0,100,89,1,99,i41_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1586,86,d,1,7.1010000710000005,1,0,100,42,1,99,i19_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1587,87,s,1,1.833000183,1,0,100,94,1,99,i44_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1588,88,d,1,4.365999937,1,0,100,16,1,99,i8_50_R.jpg,d,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1589,89,s,1,2.297999859,1,0,100,41,1,99,i19_50.jpg,s,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1590,90,s,1,6.815000057000001,1,0,100,74,1,99,i34_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1591,91,d,1,1.631999969,1,0,100,48,1,99,i22_150_R.jpg,d,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1592,92,d,1,8.497999907,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1593,93,s,1,0.914000034,1,0,100,29,1,99,i14_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1594,94,d,1,5.86500001,1,0,100,93,1,99,i43_100_R.jpg,d,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1595,95,d,1,3.302999973,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1596,96,d,1,2.530999899,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1597,97,d,0,2.8190000060000004,1,0,100,88,1,99,i40_150.jpg,s,150,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1598,98,s,1,0.965000153,1,0,100,62,1,99,i29_0.jpg,s,0,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1599,99,s,1,4.588000059,1,0,100,13,1,99,i6_100.jpg,s,100,Subject16,1,2019-10-16_10h07.21.070,MentalRotationFinal,3.1.2,60
1600,0,d,1,3.346999884,1,0,100,71,1,99,i33_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1601,1,s,1,5.157999992,1,0,100,75,1,99,i35_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1602,2,s,0,7.399999857,1,0,100,30,1,99,i14_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1603,3,s,1,8.227999926,1,0,100,98,1,99,i47_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1604,4,s,1,3.480000019,1,0,100,13,1,99,i6_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1605,5,d,1,2.097999811,1,0,100,19,1,99,i9_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1606,6,d,1,5.796999931,1,0,100,48,1,99,i22_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1607,7,s,1,2.746999979,1,0,100,60,1,99,i28_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1608,8,s,1,1.995999813,1,0,100,9,1,99,i5_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1609,9,s,1,1.5179998869999998,1,0,100,0,1,99,i1_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1610,10,s,1,1.51699996,1,0,100,84,1,99,i39_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1611,11,d,1,3.098999977,1,0,100,80,1,99,i37_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1612,12,s,1,3.515999794,1,0,100,17,1,99,i8_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1613,13,s,1,3.644999981,1,0,100,74,1,99,i34_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1614,14,s,1,2.976000071,1,0,100,51,1,99,i24_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1615,15,s,1,2.731999874,1,0,100,15,1,99,i7_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1616,16,s,1,2.996999979,1,0,100,61,1,99,i28_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1617,17,d,1,4.765000105,1,0,100,96,1,99,i45_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1618,18,d,1,4.75999999,1,0,100,10,1,99,i5_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1619,19,s,1,5.095999956,1,0,100,68,1,99,i31_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1620,20,d,1,5.048000097,1,0,100,93,1,99,i43_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1621,21,s,1,4.031000137,1,0,100,58,1,99,i27_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1622,22,s,1,5.32799983,1,0,100,77,1,99,i35_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1623,23,d,1,2.011000156,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1624,24,d,1,6.213000059,1,0,100,52,1,99,i24_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1625,25,s,1,2.226999998,1,0,100,26,1,99,i12_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1626,26,s,1,4.003000021,1,0,100,92,1,99,i42_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1627,27,s,1,4.75999999,1,0,100,45,1,99,i21_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1628,28,d,1,1.812999964,1,0,100,32,1,99,i15_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1629,29,s,1,2.031000137,1,0,100,53,1,99,i25_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1630,30,d,1,5.31400013,1,0,100,91,1,99,i42_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1631,31,s,1,1.427999973,1,0,100,62,1,99,i29_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1632,32,s,1,2.226999998,1,0,100,24,1,99,i11_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1633,33,d,1,7.980999947000001,1,0,100,28,1,99,i13_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1634,34,s,1,1.7799999709999998,1,0,100,63,1,99,i29_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1635,35,d,1,4.3129999639999985,1,0,100,89,1,99,i41_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1636,36,d,1,7.598999977,1,0,100,42,1,99,i19_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1637,37,d,0,6.09800005,1,0,100,97,1,99,i46_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1638,38,s,1,1.427000046,1,0,100,29,1,99,i14_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1639,39,d,1,9.095000029,1,0,100,33,1,99,i15_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1640,40,s,1,2.16899991,1,0,100,4,1,99,i2_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1641,41,d,1,3.4200000760000004,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1642,42,s,0,6.54399991,1,0,100,39,1,99,i18_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1643,43,s,1,3.364000082,1,0,100,6,1,99,i3_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1644,44,s,1,3.463999987,1,0,100,79,1,99,i36_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1645,45,s,1,1.446999788,1,0,100,18,1,99,i9_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1646,46,d,1,3.846999884,1,0,100,5,1,99,i3_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1647,47,s,1,1.960999966,1,0,100,41,1,99,i19_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1648,48,s,1,2.082000017,1,0,100,38,1,99,i18_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1649,49,s,1,5.960000038,1,0,100,66,1,99,i30_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1650,50,s,1,2.161000013,1,0,100,88,1,99,i40_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1651,51,d,1,6.820000172,1,0,100,12,1,99,i6_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1652,52,d,1,4.309999943,1,0,100,25,1,99,i12_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1653,53,d,1,7.795000076,1,0,100,31,1,99,i14_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1654,54,d,1,9.745000124,1,0,100,35,1,99,i16_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1655,55,s,1,1.878000021,1,0,100,64,1,99,i29_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1656,56,s,1,2.04399991,1,0,100,43,1,99,i20_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1657,57,s,1,3.870000124,1,0,100,90,1,99,i41_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1658,58,s,1,2.197000027,1,0,100,72,1,99,i33_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1659,59,d,1,3.378000021,1,0,100,23,1,99,i11_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1660,60,d,1,5.062999963999999,1,0,100,87,1,99,i40_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1661,61,s,1,2.148000002,1,0,100,81,1,99,i37_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1662,62,s,1,1.84499979,1,0,100,34,1,99,i16_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1663,63,d,0,3.048000097,1,0,100,54,1,99,i25_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1664,64,d,1,5.362999916000001,1,0,100,44,1,99,i20_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1665,65,s,0,8.515000105,1,0,100,82,1,99,i38_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1666,66,s,1,1.147000074,1,0,100,40,1,99,i19_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1667,67,d,1,2.648000002,1,0,100,59,1,99,i27_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1668,68,d,1,4.761000156000001,1,0,100,67,1,99,i31_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1669,69,s,0,3.845999956,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1670,70,d,1,2.36500001,1,0,100,73,1,99,i34_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1671,71,s,1,3.246000051,1,0,100,2,1,99,i1_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1672,72,d,1,2.296999931,1,0,100,76,1,99,i35_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1673,73,s,1,3.032000065,1,0,100,86,1,99,i39_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1674,74,d,1,2.460999966,1,0,100,69,1,99,i32_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1675,75,s,1,3.5130000110000004,1,0,100,56,1,99,i26_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1676,76,s,1,2.430000067,1,0,100,70,1,99,i32_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1677,77,d,1,6.927999973,1,0,100,46,1,99,i21_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1678,78,s,1,1.914000034,1,0,100,99,1,99,i48_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1679,79,s,1,3.931999922,1,0,100,22,1,99,i10_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1680,80,d,1,2.661000013,1,0,100,50,1,99,i23_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1681,81,d,1,4.947000027,1,0,100,78,1,99,i36_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1682,82,s,1,3.1469998360000004,1,0,100,20,1,99,i9_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1683,83,d,1,5.7799999710000005,1,0,100,37,1,99,i17_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1684,84,d,1,1.927000046,1,0,100,3,1,99,i2_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1685,85,s,1,2.692000151,1,0,100,49,1,99,i23_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1686,86,d,1,3.997000217,1,0,100,55,1,99,i25_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1687,87,s,1,2.463000059,1,0,100,36,1,99,i17_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1688,88,s,1,4.143999815,1,0,100,8,1,99,i4_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1689,89,d,1,3.796999931,1,0,100,1,1,99,i1_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1690,90,d,1,3.346999884,1,0,100,27,1,99,i13_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1691,91,s,1,1.08100009,1,0,100,94,1,99,i44_0.jpg,s,0,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1692,92,s,1,2.429000139,1,0,100,47,1,99,i22_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1693,93,d,1,2.378000021,1,0,100,16,1,99,i8_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1694,94,d,1,3.571000099,1,0,100,57,1,99,i26_150_R.jpg,d,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1695,95,d,0,5.112999916000001,1,0,100,11,1,99,i5_100.jpg,s,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1696,96,s,1,4.319000006,1,0,100,83,1,99,i38_150.jpg,s,150,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1697,97,d,1,2.252000093,1,0,100,85,1,99,i39_100_R.jpg,d,100,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1698,98,d,1,1.835999966,1,0,100,21,1,99,i10_50_R.jpg,d,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1699,99,s,1,7.618999958,1,0,100,65,1,99,i30_50.jpg,s,50,Subject17,1,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
1700,0,s,1,3.907000065,1,0,100,54,1,99,i25_50.jpg,s,50,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1701,1,s,1,14.26499987,1,0,100,68,1,99,i31_150.jpg,s,150,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1702,2,d,1,3.600000143,1,0,100,14,1,99,i7_50_R.jpg,d,50,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1703,3,s,1,5.299999952,1,0,100,64,1,99,i29_150.jpg,s,150,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1704,4,d,1,11.23399997,1,0,100,7,1,99,i4_50_R.jpg,d,50,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1705,5,s,1,10.43400002,1,0,100,90,1,99,i41_150.jpg,s,150,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
1706,6,d,1,6.052000046,1,0,100,95,1,99,i44_100_R.jpg,d,100,Subject18,1,2019-10-16_10h07.00.120,MentalRotationFinal,3.1.2,60
