trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,x_pos,y_pos,stim_file,corr_ans,participant,session,date,expName,psychopyVersion,OS,frameRate
down,1,0.569999933,1,0,200,142,1,199,0.10278015,-0.135411376,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.917999983,1,0,200,86,1,199,-0.167859429,-0.026892602,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.868999958,1,0,200,30,1,199,0.169893076,0.006028486,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.769000053,1,0,200,8,1,199,0.14889297,0.082041961,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,1,0.551999807,1,0,200,74,1,199,0.161440192,0.0532641,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,1,0.818000078,1,0,200,52,1,199,0.103493671,-0.134866824,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.017999887,1,0,200,152,1,199,-0.102041905,0.135968561,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.938999891,1,0,200,149,1,199,0.168152399,-0.024995411,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.789000034,1,0,200,101,1,199,0.162609733,0.049578976,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.101999998,1,0,200,132,1,199,-0.057048751,0.160141937,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.444000006,1,0,200,73,1,199,0.123188687,0.117151814,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,1,0.536000013,1,0,200,54,1,199,-0.169094287,0.017524904,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.833999872,1,0,200,49,1,199,-0.14332097,-0.091428112,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.733999968,1,0,200,162,1,199,-0.160539156,0.055921188,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.648000002,1,0,200,189,1,199,-0.119969555,-0.120446278,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.344000101,1,0,200,28,1,199,-0.101178426,-0.136612321,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.743000031,1,0,200,71,1,199,0.004140808,-0.169949562,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.951000214,1,0,200,197,1,199,0.161629493,-0.052686876,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.872999907,1,0,200,76,1,199,0.032749735,0.166815631,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.826999903,1,0,200,125,1,199,-0.011178754,0.169632059,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.625,1,0,200,114,1,199,-0.163014903,0.04823009,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.502000093,1,0,200,112,1,199,-0.167758362,0.027516034,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.899999857,1,0,200,176,1,199,-0.149462638,-0.080999506,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.953000069,1,0,200,46,1,199,0.026547016,-0.16791443,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.917999983,1,0,200,139,1,199,-0.050476602,0.162333338,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.098999977,1,0,200,59,1,199,-0.002705399,0.169978472,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.734999895,1,0,200,148,1,199,0.068229399,0.155707254,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.098999977,1,0,200,7,1,199,-0.1663804,-0.034893589,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.633000135,1,0,200,170,1,199,0.111569104,0.128266656,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.323999882,1,0,200,100,1,199,0.118593409,-0.121801491,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,0,1.566999912,1,0,200,185,1,199,0.168661252,0.021292769,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.755000114,1,0,200,18,1,199,0.063974154,0.157503358,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.257000208,1,0,200,35,1,199,0.092147494,-0.142859509,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.98300004,1,0,200,67,1,199,0.102337185,0.135746457,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,0,1.065999985,1,0,200,138,1,199,0.148973481,0.081895677,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.763999939,1,0,200,109,1,199,0.160248479,-0.056748789,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.078000069,1,0,200,61,1,199,0.143131871,-0.091723866,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.789000034,1,0,200,102,1,199,0.054436999,0.161048481,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.872999907,1,0,200,93,1,199,-0.125027238,-0.115187628,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.733999968,1,0,200,174,1,199,-0.053341206,0.161414732,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.723999977,1,0,200,106,1,199,-0.107176767,-0.13195886,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.871000051,1,0,200,124,1,199,-0.138024344,0.099243541,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.726999998,1,0,200,97,1,199,-0.051684599,-0.161952778,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.700999975,1,0,200,19,1,199,-0.097317362,0.139389135,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.618000031,1,0,200,146,1,199,-0.159705946,0.058258138,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.93200016,1,0,200,91,1,199,-0.137914532,0.099396086,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.104000092,1,0,200,190,1,199,0.140321209,0.095968527,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.809000015,1,0,200,147,1,199,-0.023204098,-0.168408936,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.18599987,1,0,200,157,1,199,-0.015775575,-0.16926645,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,2.467999935,1,0,200,84,1,199,0.128201745,0.111643686,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.564999819,1,0,200,90,1,199,0.156613114,-0.066123616,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,0.785000086,1,0,200,42,1,199,-0.160325583,-0.056530589,gabor_stims/gabor_10.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.018000126,1,0,200,79,1,199,-0.099204446,-0.138052446,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.120000124,1,0,200,177,1,199,0.028611187,0.167575058,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,0,1.27699995,1,0,200,96,1,199,-0.163223726,-0.047518578,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.950999975,1,0,200,186,1,199,0.09616063,0.140189633,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,1.322999954,1,0,200,154,1,199,0.105329624,0.133437889,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,1,0.417999983,1,0,200,53,1,199,-0.110810808,0.128922321,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
down,1,0.457999945,1,0,200,158,1,199,-0.04900056,-0.162784966,gabor_stims/gabor_00.png,down,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
up,1,0.789000034,1,0,200,66,1,199,-0.147569611,-0.084399111,gabor_stims/gabor_50.png,up,so32,001,2019-11-13_10h10.23.342,sdt_gabor,3.2.4,MacIntel,60
